animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	997355	994345	899223	12	M	80	A		-1	3180.24544668	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1005084	920020	759038	12	M	70	A		-1	3180.32531264	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1019888	920495	805283	12	M	178	A		-1	3180.33322847	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1093488	923147	887555	12	M	35	A		-1	3180.36893545	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1086344	922944	963313	12	M	67	A		-1	3180.80787926	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1008806	920020	796497	12	M	39	A		-1	3181.00188849	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1028487	920503	885204	12	M	138	A		-1	3181.15696063	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1074812	926617	990627	12	M	54	A		-1	3181.18843614	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1005621	920020	746826	12	M	42	A		-1	3181.42546988	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1045623	921118	833352	12	M	150	A		-1	3181.50091202	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1077722	926617	917366	12	M	107	A		-1	3181.54479579	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1008606	920020	991814	12	M	163	A		-1	3181.66342418	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1056196	921347	970566	12	M	13	A		-1	3181.79029643	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1070838	922410	710308	12	M	119	A		-1	3181.86592229	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1006912	920020	948727	12	M	54	A		-1	3181.95463107	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1076439	926617	883996	12	M	53	A		-1	3182.05970236	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1058074	921347	993625	12	M	75	A		-1	3182.22697807	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1075400	926617	984862	12	M	69	A		-1	3182.24740142	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1062099	921350	936325	12	M	133	A		-1	3182.52732037	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1093036	923147	949752	12	M	108	A		-1	3182.64505462	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1028059	920503	894910	12	M	1	A		-1	3182.66107012	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1083079	922864	962212	12	M	149	A		-1	3182.76844614	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1009393	920020	927879	12	M	162	A		-1	3182.90830513	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1014648	920385	926216	12	M	47	A		-1	3183.53484511	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1086743	922944	792814	12	M	170	A		-1	3183.59667516	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1005713	920020	935679	12	M	87	A		-1	3183.62833538	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1068281	921769	931765	12	M	106	A		-1	3183.79103638	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1063016	921350	962594	12	M	9	A		-1	3183.98244739	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1045590	921118	949239	12	M	11	A		-1	3184.05898	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1076640	926617	828165	12	M	155	A		-1	3184.29522131	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1022582	920495	973666	12	M	176	A		-1	3184.46296135	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1025477	920503	974285	12	M	69	A		-1	3184.58011613	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1075732	926617	945720	12	M	69	A		-1	3184.68850808	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1039593	920893	936819	12	M	180	A		-1	3184.74867904	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	997061	994345	940003	12	M	67	A		-1	3185.35628577	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1075821	926617	975211	12	M	158	A		-1	3185.79775123	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052761	921186	971225	12	M	132	A		-1	3185.82986178	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1020211	920495	948988	12	M	135	A		-1	3185.85427859	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	920495	823054	830703	11	M	125	A		-1	3185.93511395	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1005476	920020	975148	12	M	165	A		-1	3186.05388363	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1065500	921769	990997	12	M	161	A		-1	3186.19191689	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1035622	920787	912005	12	M	70	A		-1	3186.39852471	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1043223	920893	706979	12	M	102	A		-1	3186.51533693	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1092961	923147	924302	12	M	179	A		-1	3186.57084384	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1006012	920020	931601	12	M	178	A		-1	3186.99862804	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1047670	921118	937727	12	M	159	A		-1	3187.00581465	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1019739	920495	907214	12	M	42	A		-1	3187.15787402	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	909797	822059	815281	11	M	172	A		-1	3187.20546264	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1000715	922100	979165	12	M	7	A		-1	3187.90026306	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1060589	921350	918809	12	M	164	A		-1	3187.95405102	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1064115	921350	919054	12	M	55	A		-1	3188.08645207	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1074478	926617	923407	12	M	55	A		-1	3188.32279772	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1076546	926617	978006	12	M	51	A		-1	3188.35900928	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1070043	922410	836789	12	M	121	A		-1	3188.65058031	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	998264	994345	943720	12	M	189	A		-1	3189.09387923	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1005781	920020	899053	12	M	54	A		-1	3189.24417872	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1033510	920759	948146	12	M	83	A		-1	3189.3118743	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1010990	920065	920665	12	M	72	A		-1	3189.51459696	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1042676	920893	738695	12	M	169	A		-1	3190.06632416	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1011163	920065	944294	12	M	138	A		-1	3190.24666048	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1091114	923147	766160	12	M	94	A		-1	3190.5340126	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	997536	994345	966204	12	M	197	A		-1	3190.86147935	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1079650	922864	827634	12	M	20	A		-1	3191.27840169	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052941	921186	885818	12	M	85	A		-1	3191.48789851	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1003164	922100	932536	12	M	43	A		-1	3191.65355241	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1048881	921118	990483	12	M	10	A		-1	3192.04547378	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1085338	922944	887077	12	M	61	A		-1	3192.24315252	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1076338	926617	988820	12	M	9	A		-1	3192.60780677	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1059491	921350	865916	12	M	65	A		-1	3192.84404352	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	968558	825242	849819	11	M	195	A		-1	3193.07229069	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1028735	920503	977348	12	M	171	A		-1	3193.11399645	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1073516	922410	806703	12	M	155	A		-1	3193.48406444	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	996687	994345	935316	12	M	43	A		-1	3193.50085527	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1060613	921350	959826	12	M	22	A		-1	3193.72883611	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	999809	922100	912623	12	M	117	A		-1	3193.97844682	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1067804	921769	970262	12	M	159	A		-1	3194.4918981	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052350	921186	973704	12	M	106	A		-1	3194.50906862	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1029948	920759	948270	12	M	49	A		-1	3194.92657542	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1006354	920020	957581	12	M	164	A		-1	3195.20052859	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1049066	921118	949759	12	M	20	A		-1	3195.217284	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1090292	923147	975645	12	M	140	A		-1	3196.13899043	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1060105	921350	910026	12	M	74	A		-1	3196.20981777	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1076883	926617	819798	12	M	85	A		-1	3196.42849276	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	989666	826902	839694	11	M	199	A		-1	3196.568482	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	991710	826902	835363	11	M	159	A		-1	3196.69318629	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1027852	920503	951195	12	M	190	A		-1	3196.82045009	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1083342	922864	994374	12	M	57	A		-1	3196.99219497	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1005880	920020	822791	12	M	154	A		-1	3197.25211908	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1005003	920020	895038	12	M	135	A		-1	3197.34378647	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1052150	921186	938734	12	M	124	A		-1	3197.57026068	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1023033	920495	895827	12	M	69	A		-1	3197.65729993	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1046972	921118	977666	12	M	15	A		-1	3197.95593162	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1012166	920065	972924	12	M	128	A		-1	3197.97821742	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	901030	825514	841300	11	M	147	A		-1	3198.07951123	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1016667	920385	952941	12	M	70	A		-1	3198.2882722	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1002884	922100	922781	12	M	198	A		-1	3198.3602655	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1008694	920020	961673	12	M	72	A		-1	3198.843709	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1046767	921118	599677	12	M	64	A		-1	3199.07075395	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	995212	994345	940179	12	M	27	A		-1	3199.1186559	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1055577	921347	915965	12	M	116	A		-1	3199.18891273	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1058261	921347	976309	12	M	114	A		-1	3199.42863227	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	999995	922100	993648	12	M	133	A		-1	3199.46168827	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1031261	920759	972715	12	M	195	A		-1	3199.5120487	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
