animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1854322	1723949	1793239	20	M	33	A		-1	4912.46752219	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1815724	1722738	1721811	20	M	17	A		-1	4912.72712543	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1856096	1724097	1518914	20	M	138	A		-1	4913.17716555	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1839419	1723649	1716697	20	M	56	A		-1	4913.18336089	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1845469	1723757	1736348	20	M	145	A		-1	4913.3607265	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1860566	1724216	1781001	20	M	70	A		-1	4913.69103347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1819188	1722738	1790549	20	M	171	A		-1	4913.92559805	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1801020	1724381	1710090	20	M	104	A		-1	4914.3850881	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1820124	1722948	1652816	20	M	20	A		-1	4914.40347985	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1803579	1724381	1785390	20	M	112	A		-1	4914.94925917	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1890367	1725328	1782170	20	M	24	A		-1	4915.04063035	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1876822	1730907	1765711	20	M	139	A		-1	4915.16243063	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1841245	1723692	1787191	20	M	51	A		-1	4915.33002741	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1816927	1722738	1721390	20	M	110	A		-1	4915.72361604	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1800260	1724381	1538975	20	M	132	A		-1	4915.73400653	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1842689	1723692	1617406	20	M	120	A		-1	4915.78898908	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1856563	1724097	1518308	20	M	199	A		-1	4915.91662957	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1829623	1723276	1743773	20	M	139	A		-1	4916.47576986	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1860310	1724216	1700207	20	M	46	A		-1	4916.80145839	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
