animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	55635	35114	20285	1	M	122	A		-1	591.342924027	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	67077	35116	31727	1	M	126	A		-1	591.375066815	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	67400	35116	32050	1	M	4	A		-1	591.385893117	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	49983	35112	14633	1	M	157	A		-1	591.602283674	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63261	35115	27911	1	M	191	A		-1	591.651672042	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	55659	35114	20309	1	M	171	A		-1	591.653116628	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	51532	35113	16182	1	M	125	A		-1	591.751078125	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	56372	35114	21022	1	M	64	A		-1	591.782108993	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	58557	35114	23207	1	M	14	A		-1	591.835128529	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	39934	35350	4584	1	M	44	A		-1	592.695748702	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46673	35112	11323	1	M	175	A		-1	592.729766949	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	50145	35112	14795	1	M	186	A		-1	592.883348098	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63933	35115	28583	1	M	20	A		-1	593.017849706	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	68551	35116	33201	1	M	57	A		-1	593.284219096	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	61474	35115	26124	1	M	89	A		-1	594.259980286	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	59240	35114	23890	1	M	54	A		-1	594.570519609	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	53396	35113	18046	1	M	87	A		-1	594.967807044	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	57093	35114	21743	1	M	173	A		-1	595.089374763	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	57302	35114	21952	1	M	122	A		-1	595.394654661	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	59176	35114	23826	1	M	46	A		-1	595.401633703	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	57470	35114	22120	1	M	40	A		-1	595.65652047	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	62884	35115	27534	1	M	116	A		-1	595.912355771	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	68491	35116	33141	1	M	170	A		-1	596.723684345	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]
	35275	0	0	-6	M	100	A		-1	596.791861687	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
	58535	35114	23185	1	M	99	A		-1	596.828440327	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61476	35115	26126	1	M	71	A		-1	597.231757852	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	51987	35113	16637	1	M	70	A		-1	598.172115315	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	60826	35115	25476	1	M	112	A		-1	598.328744859	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	63772	35115	28422	1	M	157	A		-1	599.030072034	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	46535	35112	11185	1	M	40	A		-1	599.082303195	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	59646	35114	24296	1	M	36	A		-1	599.188334034	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	61820	35115	26470	1	M	176	A		-1	599.469153347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	49018	35112	13668	1	M	58	A		-1	599.496104691	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	65935	35116	30585	1	M	6	A		-1	599.536231658	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
