0	0.0276	0.0192	0.0166	0.0295	0.0037	0.0222	0.0025	0.0137	0.0001	0.0007	0.0071	0.0542
1	0.0226193168966	0.0159371936968	0.025503279801	0.0358893161427	0.00309130664254	0.0171435572646	0.0020357385207	0.0112154112946	0.00010367186911	0.000688004222272	0.00527784060921	0.0552853803815
2	0.0183550250076	0.0128561164995	0.0212633673216	0.0377739091989	0.00243167813424	0.0135469341513	0.00164414601122	0.00905661941474	8.98062947304e-05	0.000497388709276	0.00414490591064	0.0931291276355
3	0.014144278607	0.0162537313433	0.0300049751244	0.0370547263682	0.00189552238806	0.010592039801	0.00127860696517	0.00712437810945	7.46268656716e-05	0.000388059701493	0.0032039800995	0.116766169154
4	0.0109502487562	0.01307960199	0.0252587064677	0.0389900497512	0.00150248756219	0.00818407960199	0.00107462686567	0.0100348258706	5.47263681592e-05	0.000308457711443	0.00260199004975	0.108338308458
5	0.00861691542289	0.0185124378109	0.0212686567164	0.036776119403	0.00107462686567	0.0105373134328	0.000890547263682	0.00845771144279	4.97512437811e-05	0.000223880597015	0.00216417910448	0.113019900498
6	0.0065223880597	0.0190597014925	0.0261691542289	0.0426368159204	0.000800995024876	0.00839800995025	0.00073631840796	0.00670646766169	3.48258706468e-05	0.000199004975124	0.00186069651741	0.0954925373134
7	0.00504975124378	0.0161293532338	0.0251393034826	0.0348855721393	0.000587064676617	0.00671144278607	0.000547263681592	0.00558706467662	2.48756218905e-05	0.000139303482587	0.0015223880597	0.0808258706468
8	0.00387064676617	0.0175771144279	0.0210945273632	0.0366069651741	0.000487562189055	0.00543781094527	0.000467661691542	0.00465174129353	1.99004975124e-05	0.00010447761194	0.00111940298507	0.0675870646766
9	0.00310945273632	0.0146119402985	0.0167810945274	0.0300099502488	0.000437810945274	0.00903980099502	0.000407960199005	0.00403482587065	1.99004975124e-05	8.45771144279e-05	0.0008407960199	0.0615223880597
10	0.00237313432836	0.0123084577114	0.0182338308458	0.0246467661692	0.00036815920398	0.00777114427861	0.000298507462687	0.00277114427861	1.99004975124e-05	7.96019900498e-05	0.000641791044776	0.0545024875622
11	0.00184577114428	0.00966666666667	0.0153034825871	0.0202587064677	0.000258706467662	0.00619402985075	0.000243781094527	0.00210447761194	1.49253731343e-05	9.45273631841e-05	0.000572139303483	0.0471691542289
12	0.00137313432836	0.00780597014925	0.0243432835821	0.0152835820896	0.000199004975124	0.00977114427861	0.000169154228856	0.00161194029851	9.95024875622e-06	9.95024875622e-05	0.000432835820896	0.0385323383085
13	0.00104975124378	0.00651243781095	0.0203184079602	0.0167661691542	0.000164179104478	0.0082736318408	0.000129353233831	0.00124875621891	9.95024875622e-06	0.000124378109453	0.00036815920398	0.0319900497512
14	0.000875621890547	0.00487562189055	0.0172537313433	0.0131641791045	9.95024875622e-05	0.00683582089552	7.96019900498e-05	0.00101492537313	1.49253731343e-05	0.000119402985075	0.000313432835821	0.0297960199005
15	0.00487064676617	0.00367661691542	0.0144129353234	0.0110597014925	7.46268656716e-05	0.0142487562189	6.96517412935e-05	0.000756218905473	4.97512437811e-06	9.95024875622e-05	0.000223880597015	0.0280149253731
16	0.00410945273632	0.00283084577114	0.0161890547264	0.00903482587065	6.96517412935e-05	0.029	5.47263681592e-05	0.000547263681592	0.0	7.96019900498e-05	0.000164179104478	0.0267960199005
17	0.0034328358209	0.00214427860697	0.0137562189055	0.00733333333333	6.96517412935e-05	0.0289402985075	3.98009950249e-05	0.000412935323383	0.0	6.46766169154e-05	0.000139303482587	0.0218507462687
18	0.00300497512438	0.00170646766169	0.0103930348259	0.006	4.4776119403e-05	0.0285721393035	3.48258706468e-05	0.000323383084577	0.0	5.97014925373e-05	9.45273631841e-05	0.0179104477612
19	0.00254726368159	0.001407960199	0.008592039801	0.00443781094527	3.98009950249e-05	0.0290248756219	1.99004975124e-05	0.000258706467662	0.0	3.98009950249e-05	7.96019900498e-05	0.0145572139303
20	0.00208955223881	0.00107462686567	0.00683084577114	0.00354228855721	3.98009950249e-05	0.0334278606965	1.99004975124e-05	0.00018407960199	0.0	3.98009950249e-05	6.46766169154e-05	0.0117562189055
