animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1305003	1235554	1252882	15	M	186	A		-1	3795.18132679	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1377647	1240264	1179388	15	M	128	A		-1	3795.70771406	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1374733	1238684	1217475	15	M	132	A		-1	3795.748168	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1251507	1125098	1091590	14	M	164	A		-1	3795.83002634	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1381850	1238732	1266650	15	M	142	A		-1	3795.89814066	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1389236	1238734	1254082	15	M	21	A		-1	3795.91595162	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1319200	1235819	1254033	15	M	27	A		-1	3796.19653513	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1270416	1125306	1119154	14	M	68	A		-1	3796.41025994	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1301523	1238539	1194959	15	M	105	A		-1	3796.82663499	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1347239	1236794	1206591	15	M	197	A		-1	3796.91202722	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1305269	1235554	1239844	15	M	182	A		-1	3797.0862604	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1350414	1237818	1223101	15	M	21	A		-1	3797.1221487	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1357266	1237886	1230958	15	M	26	A		-1	3797.15196394	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1375152	1240264	1129722	15	M	3	A		-1	3797.38410908	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1357321	1237886	1241297	15	M	132	A		-1	3797.41724304	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
