animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1161537	1021335	1021789	13	M	80	A		-1	3622.3020715	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1210543	1121692	1123805	14	M	135	A		-1	3622.54163824	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1229437	1122686	1132553	14	M	27	A		-1	3622.6677672	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1219637	1122442	1142446	14	M	110	A		-1	3623.49808908	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1270046	1126118	1086337	14	M	83	A		-1	3623.63040084	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1126129	1020096	1023081	13	M	25	A		-1	3623.6448728	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1208402	1121460	1123926	14	M	76	A		-1	3623.6948425	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1283605	1126129	1099365	14	M	172	A		-1	3623.82116185	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1262810	1125017	1033946	14	M	41	A		-1	3624.30794356	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1231917	1122838	917594	14	M	126	A		-1	3624.68894877	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1281948	1126129	1057343	14	M	83	A		-1	3624.76926066	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1259455	1125017	991264	14	M	40	A		-1	3625.35171712	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1198978	1194428	1175444	14	M	10	A		-1	3625.4036469	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1195082	1194428	939720	14	M	28	A		-1	3625.50084704	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1290398	1126467	1096502	14	M	102	A		-1	3625.60648262	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1290750	1126467	1191726	14	M	26	A		-1	3626.21948314	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1282242	1126129	1080038	14	M	1	A		-1	3626.25182591	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1121692	1020021	991919	13	M	12	A		-1	3626.43558538	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1292486	1126467	905357	14	M	142	A		-1	3626.62338204	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1290808	1126467	1064907	14	M	152	A		-1	3626.99766344	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
