animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	885096	724685	740955	10	M	161	A		-1	2854.29350985	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	909645	821899	800206	11	M	121	A		-1	2854.42351622	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	901217	824415	778795	11	M	115	A		-1	2855.19148714	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	983425	824729	519178	11	M	186	A		-1	2855.41164394	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	925991	823043	825195	11	M	198	A		-1	2855.45985197	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	954716	823609	707822	11	M	40	A		-1	2855.66752612	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	938800	823169	529140	11	M	140	A		-1	2856.35979679	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	979619	826615	805214	11	M	194	A		-1	2856.42385046	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	870660	723760	792165	10	M	35	A		-1	2856.63979938	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	984856	824769	702307	11	M	84	A		-1	2856.86325779	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	953150	823609	861221	11	M	198	A		-1	2857.66687352	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	916224	822739	833289	11	M	67	A		-1	2858.02041273	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	988154	824769	834773	11	M	4	A		-1	2858.29814303	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	970492	824564	875920	11	M	139	A		-1	2858.59732888	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	983985	824729	892359	11	M	58	A		-1	2858.64473315	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	892426	725176	730570	10	M	76	A		-1	2858.91459877	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
