animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1445569	1315766	1355871	16	M	188	A		-1	4046.71834889	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1419579	1315352	1384929	16	M	70	A		-1	4046.82532584	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1452138	1316047	1199923	16	M	14	A		-1	4047.42372536	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1488229	1317534	1238223	16	M	126	A		-1	4047.42485856	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1444972	1315766	1312374	16	M	165	A		-1	4047.49634498	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1463441	1316460	1005684	16	M	62	A		-1	4047.52682783	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1413281	1315310	1306142	16	M	177	A		-1	4047.5566275	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1382010	1233316	1215776	15	M	194	A		-1	4047.66707277	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1488314	1317534	1256398	16	M	111	A		-1	4047.90239993	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1296954	1294311	1273566	15	M	63	A		-1	4047.995424	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1311580	1228593	1135971	15	M	13	A		-1	4048.0774718	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1449733	1316047	1385763	16	M	6	A		-1	4048.20658164	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1489857	1317561	1339840	16	M	23	A		-1	4048.34767506	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1475710	1319891	1366669	16	M	163	A		-1	4048.53804492	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1339824	1230767	1286941	15	M	59	A		-1	4048.62112849	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1386811	1233454	1272713	15	M	66	A		-1	4048.65895889	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1396939	1394386	1380667	16	M	28	A		-1	4048.75666112	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1449972	1316047	1319394	16	M	53	A		-1	4048.93162209	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1472377	1317330	1383742	16	M	184	A		-1	4049.01699756	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1416452	1315323	1379420	16	M	153	A		-1	4049.22477828	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1482064	1317429	1165002	16	M	37	A		-1	4049.25504265	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
