animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	804102	724604	789813	10	M	94	A		-1	2722.01189797	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	847613	722751	556951	10	M	20	A		-1	2722.12012604	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	843419	722636	734295	10	M	85	A		-1	2722.14936877	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	798884	794395	672723	10	M	35	A		-1	2722.16703991	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	842712	722636	728813	10	M	147	A		-1	2722.74195347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	805938	721191	726303	10	M	161	A		-1	2722.74354611	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	799010	794395	720393	10	M	139	A		-1	2722.74792698	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	863826	723868	764068	10	M	130	A		-1	2722.95401422	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	868555	724263	527085	10	M	177	A		-1	2723.76949204	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	889947	726205	749876	10	M	12	A		-1	2723.88593046	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	804441	724604	765401	10	M	58	A		-1	2723.90607229	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	839748	722636	699650	10	M	48	A		-1	2724.18818355	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	737948	620862	658068	9	M	43	A		-1	2724.25126314	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	889413	726038	717934	10	M	102	A		-1	2724.47779191	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	841334	722636	730423	10	M	74	A		-1	2724.74863127	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	882484	724928	738278	10	M	120	A		-1	2725.01001784	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	851201	723196	595300	10	M	68	A		-1	2725.02992083	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	806890	721191	441356	10	M	133	A		-1	2725.09789622	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	798270	794395	761414	10	M	170	A		-1	2725.10281361	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	883944	724928	791129	10	M	107	A		-1	2725.35970455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	845119	722751	733347	10	M	153	A		-1	2725.38436094	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	736370	620862	558235	9	M	165	A		-1	2725.46145575	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	883328	724928	656514	10	M	129	A		-1	2725.58478173	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	802532	724604	664565	10	M	89	A		-1	2725.63117964	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	888581	726038	747386	10	M	49	A		-1	2725.63965563	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	842431	722636	709771	10	M	93	A		-1	2725.84587142	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	834578	722309	783024	10	M	192	A		-1	2725.85525677	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	802694	724604	741476	10	M	5	A		-1	2726.07198232	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	875432	729960	676985	10	M	181	A		-1	2726.11252941	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	822059	721566	729116	10	M	26	A		-1	2726.34222618	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	894438	726205	725899	10	M	187	A		-1	2726.7572711	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	854131	723196	792808	10	M	2	A		-1	2726.86063163	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	824874	721823	768421	10	M	154	A		-1	2728.3445539	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	882705	724928	709194	10	M	164	A		-1	2728.75335608	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	869960	724713	775748	10	M	170	A		-1	2728.86735929	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	892516	726205	721599	10	M	31	A		-1	2728.99967978	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	721279	620676	674181	9	M	167	A		-1	2729.08598157	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	810566	721279	717069	10	M	83	A		-1	2729.18148154	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	830759	722111	751713	10	M	146	A		-1	2729.81593493	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	854369	723196	735977	10	M	21	A		-1	2730.14326619	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	795086	794395	736928	10	M	77	A		-1	2730.27814721	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
