animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	322163	225020	274907	5	M	66	A		-1	1592.66205596	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	369289	227088	182099	5	M	200	A		-1	1592.70234306	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	300882	227131	116469	5	M	147	A		-1	1592.80680579	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	344309	225611	102997	5	M	99	A		-1	1592.89993188	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	312631	224799	205454	5	M	67	A		-1	1593.25462731	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	338888	225448	258710	5	M	181	A		-1	1593.41888009	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	381785	227999	96970	5	M	111	A		-1	1593.43466708	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	275164	141708	153020	4	M	149	A		-1	1593.54017917	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	381054	227999	286775	5	M	130	A		-1	1593.60613006	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	370362	227514	203551	5	M	31	A		-1	1593.75669786	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	323929	225020	277135	5	M	8	A		-1	1593.83826975	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	372328	227514	223559	5	M	97	A		-1	1593.83856454	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	372362	227514	216410	5	M	173	A		-1	1593.86101923	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]
	335893	225448	163001	5	M	61	A		-1	1594.07122386	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	352599	226645	218219	5	M	187	A		-1	1594.19192291	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	321986	225020	290477	5	M	114	A		-1	1594.47439513	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	394488	229089	229373	5	M	165	A		-1	1594.75104354	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	356409	226835	234306	5	M	165	A		-1	1594.83790315	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]
	379453	234749	211107	5	M	81	A		-1	1594.89197928	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	363960	226949	213395	5	M	42	A		-1	1594.97795667	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	362990	226949	242453	5	M	100	A		-1	1595.31776977	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	369153	227088	274459	5	M	45	A		-1	1595.34008222	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	321972	225020	252816	5	M	188	A		-1	1595.37822032	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	359828	226949	238706	5	M	60	A		-1	1595.57396128	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	345445	225856	228746	5	M	84	A		-1	1595.82065459	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	371833	227514	200434	5	M	197	A		-1	1596.00068274	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	363119	226949	228292	5	M	70	A		-1	1596.05611623	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	379888	227999	215709	5	M	72	A		-1	1596.34061393	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	217602	139009	191274	4	M	89	A		-1	1596.3621127	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	392249	229089	254644	5	M	50	A		-1	1596.70018775	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	326934	225329	197444	5	M	104	A		-1	1597.11070703	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	380683	227999	140224	5	M	147	A		-1	1597.23860143	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	382034	227999	209425	5	M	176	A		-1	1597.43861283	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	301105	227131	97731	5	M	195	A		-1	1597.52920643	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	271444	139936	136152	4	M	0	A		-1	1597.57952823	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	305266	224715	243715	5	M	40	A		-1	1597.7927811	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	373187	227514	244789	5	M	176	A		-1	1598.50045434	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	359193	226835	265728	5	M	15	A		-1	1598.60558658	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]
	391716	229089	220732	5	M	98	A		-1	1598.70935756	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	321212	225020	263031	5	M	29	A		-1	1598.7293384	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	363880	226949	217480	5	M	173	A		-1	1599.08063416	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	297984	294688	289028	5	M	180	A		-1	1599.21877677	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	338197	225448	187952	5	M	43	A		-1	1599.27269674	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	307887	224715	282616	5	M	80	A		-1	1599.29180554	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	303010	227131	183055	5	M	42	A		-1	1599.3819085	[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]
	301169	227131	221353	5	M	149	A		-1	1599.39774063	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	342133	225611	290628	5	M	150	A		-1	1599.62226976	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	307821	224715	198020	5	M	44	A		-1	1599.93399602	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	349415	225856	148508	5	M	130	A		-1	1599.96816189	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	367131	227088	240178	5	M	14	A		-1	1600.17169402	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	296682	294688	214208	5	M	135	A		-1	1600.42272498	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	298519	294688	270975	5	M	124	A		-1	1600.54189844	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	377999	234749	135973	5	M	8	A		-1	1600.54808438	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
