animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	173032	86199	119380	3	M	133	A		-1	1099.75233876	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	165223	86060	118604	3	M	45	A		-1	1100.06895025	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	165927	86060	92186	3	M	88	A		-1	1100.27599047	[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	148329	85540	105284	3	M	14	A		-1	1100.84756734	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	139004	84942	15386	3	M	172	A		-1	1100.97866008	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	160263	85815	77302	3	M	57	A		-1	1101.83787042	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	139178	84942	120182	3	M	92	A		-1	1102.08650073	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	146753	85273	122178	3	M	11	A		-1	1102.48482974	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	160012	85815	106053	3	M	119	A		-1	1102.52039555	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	182139	86227	56735	3	M	196	A		-1	1102.96766174	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	186530	86337	116421	3	M	37	A		-1	1102.97275111	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	168508	86155	44089	3	M	23	A		-1	1103.02974607	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	176113	86199	67529	3	M	90	A		-1	1103.32949064	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	192137	86432	94126	3	M	28	A		-1	1103.36564556	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	180879	86227	97154	3	M	66	A		-1	1103.75619153	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	193798	86635	32417	3	M	32	A		-1	1103.89151488	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	147421	85273	98887	3	M	22	A		-1	1103.97640301	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	131574	86776	85653	3	M	150	A		-1	1104.00933169	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1]
	136007	84880	32499	3	M	50	A		-1	1104.02969483	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	133731	84880	35528	3	M	41	A		-1	1104.07635921	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	190357	86432	84144	3	M	126	A		-1	1104.09998073	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	148191	85540	122001	3	M	96	A		-1	1104.10135433	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	124473	122684	108794	3	M	147	A		-1	1104.39675102	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]
	152152	85540	105414	3	M	116	A		-1	1104.46939186	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	152355	85540	80939	3	M	196	A		-1	1104.57015419	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	169754	86155	106106	3	M	187	A		-1	1104.986145	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	136456	84880	75082	3	M	22	A		-1	1105.00840749	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	108689	54596	12492	2	M	11	A		-1	1105.06065849	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	148348	85540	7457	3	M	89	A		-1	1105.34914533	[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	152866	85540	51199	3	M	195	A		-1	1105.40068386	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	181342	86227	42136	3	M	188	A		-1	1105.42164035	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	143983	85273	88560	3	M	30	A		-1	1105.49613897	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	134641	84880	88072	3	M	52	A		-1	1105.64304453	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, -1]
	190610	86432	109144	3	M	183	A		-1	1105.7475321	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	169933	86155	90654	3	M	11	A		-1	1105.81227411	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	181169	86227	96009	3	M	33	A		-1	1106.26258356	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	178885	86227	34723	3	M	105	A		-1	1106.33878181	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	155313	85745	89761	3	M	110	A		-1	1106.37973835	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	153596	85745	75818	3	M	90	A		-1	1106.99009408	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	133344	84880	88599	3	M	39	A		-1	1106.99652177	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	125233	122684	115215	3	M	173	A		-1	1107.13513987	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	147526	85273	77762	3	M	117	A		-1	1107.21790342	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	133549	84880	71148	3	M	23	A		-1	1107.3932811	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	190665	86432	101577	3	M	156	A		-1	1108.21243019	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
