animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	90197	53961	55662	2	M	130	A		-1	842.557714997	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	55480	35114	20130	1	M	110	A		-1	842.755082959	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	97649	54162	56360	2	M	41	A		-1	842.835716462	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	99788	54162	17330	2	M	63	A		-1	843.311208024	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	99822	54162	68734	2	M	90	A		-1	843.377563757	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	113210	54667	58913	2	M	146	A		-1	843.398964373	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	89366	53961	11556	2	M	166	A		-1	843.882090263	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	115295	54667	5762	2	M	144	A		-1	844.07065932	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	102085	54316	15865	2	M	82	A		-1	844.161608627	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	72380	70221	3410	2	M	77	A		-1	844.29064202	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	90046	53961	51830	2	M	72	A		-1	845.209173966	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	104732	54316	37467	2	M	40	A		-1	846.019694523	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	75284	70221	2109	2	M	45	A		-1	846.020780272	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	77230	55166	7354	2	M	141	A		-1	846.10680637	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	59151	35114	23801	1	M	31	A		-1	846.180844983	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	91052	54114	8314	2	M	27	A		-1	846.209993835	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	120684	54834	68393	2	M	10	A		-1	846.494762631	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	99081	54162	9164	2	M	143	A		-1	846.692471718	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	74040	70221	6432	2	M	98	A		-1	846.875336079	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	120009	54678	8048	2	M	131	A		-1	846.911731492	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	105850	54596	13915	2	M	190	A		-1	848.203498541	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	77488	55166	48167	2	M	27	A		-1	848.395382364	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	111229	54667	57554	2	M	18	A		-1	848.410138177	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	92731	54114	56205	2	M	156	A		-1	848.517709832	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	93658	54114	66718	2	M	191	A		-1	848.54017034	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	76324	55166	21138	2	M	184	A		-1	848.633808138	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	79800	55166	35750	2	M	81	A		-1	848.889110229	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	79618	55166	21075	2	M	153	A		-1	848.964350816	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]
	97647	54162	39981	2	M	92	A		-1	848.993206681	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	115430	54678	58274	2	M	1	A		-1	849.124196347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	73330	70221	57888	2	M	128	A		-1	849.428015428	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	98629	54162	41127	2	M	78	A		-1	849.491979642	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	77996	55166	18385	2	M	84	A		-1	849.534718132	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	113082	54667	69651	2	M	124	A		-1	850.120148168	[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	79135	55166	63892	2	M	182	A		-1	850.19178895	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	92430	54114	65415	2	M	169	A		-1	850.432029441	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	91335	54114	31391	2	M	160	A		-1	850.65402851	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	117012	54678	15414	2	M	69	A		-1	850.695285062	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	108594	54596	19826	2	M	81	A		-1	850.723871429	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	74155	70221	37667	2	M	15	A		-1	850.818881735	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
