animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	419884	328709	338038	6	M	80	A		-1	1834.14644393	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	326152	225719	209184	5	M	64	A		-1	1835.23241376	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	475518	336452	393307	6	M	91	A		-1	1835.34902347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	470813	332008	343835	6	M	133	A		-1	1835.399063	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	478954	336452	324698	6	M	103	A		-1	1835.44478923	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	451560	330431	392041	6	M	116	A		-1	1835.44961032	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	453943	330431	359418	6	M	85	A		-1	1835.45271435	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	380319	228507	255175	5	M	160	A		-1	1835.96615582	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	380457	228507	224094	5	M	40	A		-1	1836.16319836	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	494231	332733	358321	6	M	79	A		-1	1836.17506875	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	458138	330439	246772	6	M	161	A		-1	1836.64170928	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	446332	329655	321874	6	M	173	A		-1	1836.71559463	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	440379	329334	302059	6	M	161	A		-1	1836.95814715	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	431248	329305	357071	6	M	82	A		-1	1837.17845745	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	442848	329334	315435	6	M	54	A		-1	1837.29864054	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	490558	332733	254592	6	M	57	A		-1	1837.37003918	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	490115	332733	304287	6	M	11	A		-1	1837.71978855	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	373847	228343	130002	5	M	56	A		-1	1837.72388799	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	415083	328576	383160	6	M	93	A		-1	1837.96379853	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	438159	329317	316866	6	M	107	A		-1	1837.97465314	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	468638	331416	311353	6	M	178	A		-1	1837.97709072	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	482122	332293	365820	6	M	197	A		-1	1838.15808707	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	398832	394398	369982	6	M	14	A		-1	1838.46258954	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	437500	329317	267665	6	M	177	A		-1	1838.55898862	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	457175	330439	277607	6	M	22	A		-1	1838.58484651	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	442148	329334	296613	6	M	53	A		-1	1838.71651511	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	398306	394398	214595	6	M	6	A		-1	1838.89796979	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	477177	336452	355893	6	M	186	A		-1	1839.07198082	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	419482	328709	152224	6	M	133	A		-1	1839.36129103	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	430893	329305	152638	6	M	138	A		-1	1839.69196366	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	411498	328161	372565	6	M	8	A		-1	1839.82203225	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	476405	336452	350787	6	M	59	A		-1	1839.90321778	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	337224	226263	254910	5	M	29	A		-1	1840.06647828	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	442022	329334	388504	6	M	111	A		-1	1840.14077444	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	448321	329655	216336	6	M	29	A		-1	1840.19241506	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	405144	327709	177469	6	M	189	A		-1	1840.35123211	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	492565	332733	345138	6	M	65	A		-1	1841.08346443	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	437244	329317	348180	6	M	24	A		-1	1841.18847351	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	448173	329655	278616	6	M	169	A		-1	1841.3226052	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	408575	327709	333252	6	M	68	A		-1	1841.37669831	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	474294	332008	255112	6	M	200	A		-1	1841.40417131	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	455493	330439	376735	6	M	147	A		-1	1841.51481809	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
