animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	987813	826779	868553	11	M	134	A		-1	2957.47594753	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	985001	826779	804630	11	M	71	A		-1	2957.60981316	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	973338	825590	726000	11	M	5	A		-1	2958.1573798	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	926157	823582	880635	11	M	30	A		-1	2958.25648359	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	991391	826902	807793	11	M	26	A		-1	2958.40587912	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	992562	826902	638071	11	M	72	A		-1	2958.47338664	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	801737	724604	768512	10	M	104	A		-1	2959.20987082	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	941188	824313	772470	11	M	70	A		-1	2959.84253534	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	828801	721823	749367	10	M	99	A		-1	2959.99166431	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	953001	824814	809003	11	M	188	A		-1	2960.11220824	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	944724	824481	662328	11	M	49	A		-1	2960.52734781	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	992215	826902	829384	11	M	165	A		-1	2960.83196165	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	950844	824814	884752	11	M	38	A		-1	2961.06356782	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	992322	826902	825682	11	M	140	A		-1	2961.10272563	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	938018	823887	721012	11	M	100	A		-1	2961.66318697	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	955668	824874	877919	11	M	116	A		-1	2961.73434851	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	991322	826902	709609	11	M	134	A		-1	2961.79519003	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	696108	693879	668439	9	M	181	A		-1	2961.94734253	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	900570	825514	775566	11	M	52	A		-1	2961.97280224	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	901549	825514	801370	11	M	121	A		-1	2962.11266176	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	920385	823054	785834	11	M	200	A		-1	2962.18407883	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	907460	821514	832817	11	M	146	A		-1	2962.29881686	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	991936	826902	821125	11	M	125	A		-1	2962.39835966	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	865878	724263	706754	10	M	160	A		-1	2962.6079369	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	992323	826902	784403	11	M	101	A		-1	2962.99597763	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	976191	829691	871604	11	M	118	A		-1	2963.33050617	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	930752	823820	818019	11	M	44	A		-1	2963.34200228	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	974942	829691	812607	11	M	82	A		-1	2964.26057554	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
