animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	542031	426158	474247	7	M	32	A		-1	2010.29221576	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	554686	426292	391528	7	M	129	A		-1	2010.30777466	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	542416	426158	454476	7	M	131	A		-1	2010.49067673	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	564557	426511	453961	7	M	45	A		-1	2010.49809643	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	583073	426914	305687	7	M	0	A		-1	2010.69269093	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	497902	494439	377713	7	M	194	A		-1	2010.99212524	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	537366	426098	485450	7	M	144	A		-1	2011.71499191	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	523468	425817	481836	7	M	200	A		-1	2011.77445981	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	501511	426760	482274	7	M	159	A		-1	2011.82168487	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	510690	425527	442772	7	M	166	A		-1	2011.87044312	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	572911	426812	359217	7	M	3	A		-1	2011.95885239	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	574030	426812	482397	7	M	3	A		-1	2012.17531592	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	578117	429569	397218	7	M	161	A		-1	2012.68375551	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	554961	426397	381178	7	M	0	A		-1	2013.03605125	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	522647	425817	436663	7	M	125	A		-1	2013.0564901	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	563868	426511	439718	7	M	175	A		-1	2013.10228439	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	551522	426292	461643	7	M	147	A		-1	2013.42133667	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	482638	318538	324996	6	M	164	A		-1	2013.51706101	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	586667	427083	287751	7	M	58	A		-1	2013.55049165	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	572807	426812	451402	7	M	62	A		-1	2013.80692297	[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	510927	425527	430698	7	M	16	A		-1	2014.05024945	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	510120	425527	432630	7	M	112	A		-1	2014.05225876	[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]
	577810	429569	331461	7	M	90	A		-1	2014.36713268	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	530397	426036	440257	7	M	82	A		-1	2015.101666	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	571772	426812	445247	7	M	143	A		-1	2015.10597695	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	506917	425479	432197	7	M	87	A		-1	2015.67720879	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	542500	426158	408497	7	M	125	A		-1	2016.38422847	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	501329	426760	424773	7	M	186	A		-1	2016.60283179	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
