animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	694960	694422	557521	9	M	138	A		-1	2646.55537789	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	866226	723499	706123	10	M	147	A		-1	2647.08347844	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	849464	722627	729511	10	M	54	A		-1	2647.36314143	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	841188	722606	735523	10	M	97	A		-1	2647.77782174	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	840486	722606	742941	10	M	94	A		-1	2648.48999365	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	796028	794711	792335	10	M	143	A		-1	2648.49248825	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	796879	794711	757244	10	M	130	A		-1	2648.54729095	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	780613	622589	655891	9	M	159	A		-1	2648.59063449	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	878452	729102	713241	10	M	29	A		-1	2648.6521266	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	812803	720683	744830	10	M	52	A		-1	2648.70233072	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	833856	722473	698199	10	M	189	A		-1	2648.76773852	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	818035	721398	784000	10	M	162	A		-1	2649.06740874	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	846748	722627	765403	10	M	55	A		-1	2649.11931238	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	886792	724685	773402	10	M	176	A		-1	2649.22442287	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	871041	723760	712739	10	M	106	A		-1	2649.35380743	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	852480	722700	701177	10	M	128	A		-1	2649.68642823	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	853882	722700	766654	10	M	102	A		-1	2650.01413176	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	890216	725176	734760	10	M	187	A		-1	2650.11720351	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	826813	722347	771538	10	M	139	A		-1	2650.15329594	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	816235	721398	719970	10	M	96	A		-1	2650.23015143	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	845874	722627	748664	10	M	45	A		-1	2650.82264731	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	754974	621881	659376	9	M	21	A		-1	2650.88074727	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	833031	722473	745580	10	M	74	A		-1	2651.01012596	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	721398	619742	504607	9	M	64	A		-1	2651.55422483	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	873245	723760	771806	10	M	92	A		-1	2652.30325135	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	878209	729102	737136	10	M	150	A		-1	2652.30574345	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	825139	722347	731696	10	M	88	A		-1	2652.37953832	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	882817	724336	759663	10	M	36	A		-1	2653.45575191	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	840958	722606	662389	10	M	199	A		-1	2654.49361082	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	882286	724336	706261	10	M	76	A		-1	2654.65628132	[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	821899	721664	791464	10	M	95	A		-1	2654.97817951	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	867560	723499	435076	10	M	158	A		-1	2655.82584689	[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]
	802820	723596	750815	10	M	192	A		-1	2655.86386653	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	871565	723760	780038	10	M	115	A		-1	2656.15704135	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
