animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1861286	1711670	1729395	20	M	99	A		-1	4880.33494052	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1879338	1712712	1629058	20	M	155	A		-1	4880.53992313	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1849659	1711503	1774180	20	M	167	A		-1	4880.56317838	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1870250	1711945	1719955	20	M	78	A		-1	4881.06936572	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1838460	1711481	1710384	20	M	170	A		-1	4881.07678442	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1857250	1711630	1687865	20	M	117	A		-1	4881.15714404	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1836450	1711481	1752640	20	M	128	A		-1	4881.82532036	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1697184	1694650	1609267	19	M	78	A		-1	4882.21602885	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1807793	1711070	1728227	20	M	15	A		-1	4882.25021787	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1857873	1711630	1759997	20	M	148	A		-1	4882.36770427	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1712638	1626180	1600457	19	M	80	A		-1	4882.40446109	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1840679	1711499	1587047	20	M	45	A		-1	4882.48660063	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1864568	1711670	1631524	20	M	170	A		-1	4882.7096846	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1888641	1712017	1600358	20	M	92	A		-1	4882.83680892	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1839315	1711481	1700365	20	M	28	A		-1	4883.21169541	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1697545	1694650	1534614	19	M	22	A		-1	4883.32319989	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1854599	1711574	1573503	20	M	108	A		-1	4883.33421318	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1841650	1711499	1722952	20	M	106	A		-1	4883.43988943	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1864197	1711670	1759108	20	M	167	A		-1	4883.97347246	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1789353	1632070	1613067	19	M	9	A		-1	4884.12922952	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1750828	1630540	1610361	19	M	57	A		-1	4884.48396113	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1854519	1711574	1727498	20	M	126	A		-1	4884.62195607	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1850805	1711574	1702108	20	M	72	A		-1	4884.69355858	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1876267	1712712	1710485	20	M	19	A		-1	4884.83782973	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1866691	1711780	1773367	20	M	105	A		-1	4885.04527299	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1870473	1711945	1765719	20	M	36	A		-1	4885.06949433	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1871887	1711945	1724173	20	M	27	A		-1	4885.23154245	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1833789	1711474	1698796	20	M	13	A		-1	4885.84349139	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1843075	1711499	1723920	20	M	63	A		-1	4886.06373324	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1816713	1711164	1751085	20	M	200	A		-1	4886.11594837	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1871569	1711945	1698036	20	M	182	A		-1	4886.19235082	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1832770	1711474	1724859	20	M	145	A		-1	4886.23092868	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1798743	1794690	1751464	20	M	104	A		-1	4886.37995543	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1888168	1712017	1760160	20	M	18	A		-1	4886.77700869	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1828199	1711355	1760780	20	M	26	A		-1	4887.03722923	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1809171	1711070	1588335	20	M	132	A		-1	4887.36781938	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1827406	1711355	1541518	20	M	44	A		-1	4887.54177066	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1845687	1711503	1779360	20	M	62	A		-1	4887.72015015	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1754885	1630684	1597245	19	M	85	A		-1	4887.79859352	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1817268	1711164	1726225	20	M	39	A		-1	4888.31265032	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1828229	1711355	1515731	20	M	95	A		-1	4888.35108583	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1809166	1711070	1698467	20	M	144	A		-1	4888.57445112	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1853343	1711574	1717101	20	M	134	A		-1	4888.87177324	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1853906	1711574	1752211	20	M	147	A		-1	4889.02105513	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1857455	1711630	1752312	20	M	95	A		-1	4889.0545783	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1884132	1711979	1687477	20	M	112	A		-1	4889.12579332	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1888429	1712017	1791165	20	M	38	A		-1	4889.56028455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1844864	1711503	1653329	20	M	177	A		-1	4889.76923445	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1822481	1711179	1744473	20	M	172	A		-1	4890.02524491	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1729280	1626915	1533630	19	M	12	A		-1	4890.69952018	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1799771	1794690	1601710	20	M	100	A		-1	4891.16900707	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1857523	1711630	1709856	20	M	97	A		-1	4891.24115736	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1826478	1711355	1709126	20	M	109	A		-1	4891.3393669	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1876035	1712712	1717663	20	M	190	A		-1	4891.48600816	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1844308	1711499	1707775	20	M	85	A		-1	4891.49074761	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1848238	1711503	1612495	20	M	80	A		-1	4891.61910656	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1863568	1711670	1583480	20	M	162	A		-1	4891.8921278	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1879076	1712712	1755534	20	M	179	A		-1	4892.04060985	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1877325	1712712	1639699	20	M	133	A		-1	4892.57900721	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1841162	1711499	1742383	20	M	98	A		-1	4893.24273697	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1854681	1711574	1716205	20	M	191	A		-1	4893.39748044	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1870026	1711945	1742217	20	M	145	A		-1	4894.2718323	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1856678	1711630	1673054	20	M	69	A		-1	4894.59154814	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1847643	1711503	1695636	20	M	46	A		-1	4894.85049657	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1824903	1711355	1739981	20	M	179	A		-1	4895.24163396	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1848999	1711503	1779339	20	M	158	A		-1	4895.29777689	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1683968	1519062	1582525	18	M	50	A		-1	4895.31726235	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1828332	1711355	1700076	20	M	97	A		-1	4895.50423935	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1846971	1711503	1742590	20	M	108	A		-1	4895.54954297	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1818800	1711164	1763929	20	M	109	A		-1	4895.58452499	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1850454	1711574	1734917	20	M	161	A		-1	4895.62947457	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1831824	1711474	1621773	20	M	71	A		-1	4896.01775984	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1877296	1712712	1725324	20	M	182	A		-1	4896.12057425	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1832125	1711474	1705654	20	M	42	A		-1	4896.15152858	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1847127	1711503	1738732	20	M	49	A		-1	4896.42577295	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1712329	1626180	1685000	19	M	40	A		-1	4896.70798698	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1831828	1711474	1684161	20	M	70	A		-1	4896.80041501	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1815618	1711164	1745394	20	M	131	A		-1	4896.99384699	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1815345	1711164	1593846	20	M	148	A		-1	4897.12259962	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1885930	1712017	1555864	20	M	155	A		-1	4897.32709939	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1833232	1711474	1703090	20	M	99	A		-1	4897.39484776	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
