animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1104495	1019782	1039058	13	M	136	A		-1	3399.54853483	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1190578	1022658	983969	13	M	181	A		-1	3399.56492661	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1159440	1020657	1034080	13	M	30	A		-1	3399.81580853	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1161247	1021335	1069951	13	M	41	A		-1	3400.06790662	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1117441	1019939	1024509	13	M	156	A		-1	3400.16225468	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1134120	1020099	983014	13	M	57	A		-1	3400.20870061	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1193120	1022658	1080383	13	M	175	A		-1	3400.30306663	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1136040	1020130	1043042	13	M	8	A		-1	3400.36895489	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1140778	1020211	1088208	13	M	44	A		-1	3400.45181886	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1006809	920020	967973	12	M	20	A		-1	3400.88072859	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1097542	1093488	1012180	13	M	114	A		-1	3400.89063228	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1165332	1021479	921141	13	M	176	A		-1	3400.90350608	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1179518	1022104	1028160	13	M	106	A		-1	3400.90993773	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1181868	1022104	1027748	13	M	173	A		-1	3401.40940329	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1190886	1022658	963090	13	M	181	A		-1	3401.52051541	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1144671	1020349	992385	13	M	8	A		-1	3401.80790926	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1153298	1020456	921358	13	M	156	A		-1	3402.34018031	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1173713	1022081	1025432	13	M	188	A		-1	3402.72284795	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1154209	1020456	1011895	13	M	191	A		-1	3402.95327939	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1155880	1020657	1009141	13	M	70	A		-1	3403.02426048	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1114477	1019939	1015335	13	M	6	A		-1	3403.10161448	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1167473	1021479	1047523	13	M	124	A		-1	3403.10895716	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1137427	1020130	1052928	13	M	82	A		-1	3403.10941545	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1157184	1020657	1009789	13	M	14	A		-1	3403.21178629	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1175994	1024053	1056643	13	M	83	A		-1	3403.2869539	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1145788	1020349	981098	13	M	156	A		-1	3403.68355301	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1132880	1020099	1059644	13	M	167	A		-1	3403.75177343	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1102301	1022017	1061703	13	M	21	A		-1	3403.86069616	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1103309	1022017	1073604	13	M	91	A		-1	3403.90449715	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1107630	1019782	1007155	13	M	1	A		-1	3404.17751193	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1169096	1021479	1014471	13	M	128	A		-1	3404.23622617	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1181480	1022104	1012803	13	M	61	A		-1	3404.29478405	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1178384	1024053	1062443	13	M	10	A		-1	3404.61556022	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1117326	1019939	1066425	13	M	36	A		-1	3404.74778451	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1139806	1020211	1046723	13	M	86	A		-1	3404.77339184	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1022658	920495	987905	12	M	103	A		-1	3404.77355806	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1119535	1020021	1003116	13	M	97	A		-1	3405.4095455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1119854	1020021	1051167	13	M	118	A		-1	3405.54171133	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1165315	1021479	1073081	13	M	43	A		-1	3405.56655793	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1130215	1020099	1026698	13	M	123	A		-1	3405.95720417	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1189743	1022658	1044401	13	M	188	A		-1	3406.06276074	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1153158	1020456	1082670	13	M	3	A		-1	3406.29260083	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
