animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1111087	1028763	1041875	13	M	66	A		-1	3326.23571082	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1145787	1030251	1010323	13	M	108	A		-1	3326.40697303	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1096319	1094780	1037355	13	M	10	A		-1	3326.63504317	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1126377	1029371	1081546	13	M	115	A		-1	3326.75646415	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1103209	1030908	936340	13	M	74	A		-1	3326.83732191	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1181678	1031262	934852	13	M	99	A		-1	3326.86097381	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1114347	1028763	1031778	13	M	167	A		-1	3327.58058601	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1155826	1030681	1081106	13	M	88	A		-1	3327.93452284	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1155132	1030681	938219	13	M	91	A		-1	3328.20546945	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1141512	1029784	1058942	13	M	40	A		-1	3328.27614749	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1180703	1031262	1056021	13	M	47	A		-1	3328.4144242	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1132127	1029389	1059448	13	M	128	A		-1	3328.43185982	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1128684	1029371	1059500	13	M	192	A		-1	3328.4603641	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1125845	1029371	1078231	13	M	91	A		-1	3328.51485927	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1163680	1030830	1092789	13	M	149	A		-1	3328.60083553	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1147955	1030251	1028329	13	M	24	A		-1	3329.29390532	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
