animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1769307	1619791	1614328	19	M	116	A		-1	4690.4281645	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1748148	1618252	1672637	19	M	41	A		-1	4690.68880044	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1695531	1694354	1656933	19	M	24	A		-1	4690.9677203	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1731649	1616781	1623219	19	M	131	A		-1	4691.05156159	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1794195	1620498	1518358	19	M	121	A		-1	4691.08420119	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1600934	1525631	1511932	18	M	92	A		-1	4691.10181952	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1697800	1694354	1597831	19	M	27	A		-1	4691.13458717	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1786605	1620274	1621442	19	M	198	A		-1	4691.29429346	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1735413	1616795	1600255	19	M	173	A		-1	4691.3841722	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1733673	1616781	1636187	19	M	77	A		-1	4691.40991787	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1727022	1616498	1691077	19	M	154	A		-1	4691.57504792	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1738861	1616795	1639483	19	M	162	A		-1	4691.58196839	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1793599	1620498	1679938	19	M	76	A		-1	4691.64919745	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1787572	1620274	1595352	19	M	166	A		-1	4691.66401562	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1694884	1694354	1641021	19	M	166	A		-1	4691.71355944	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1664513	1525251	1507882	18	M	40	A		-1	4691.73491693	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1745082	1618252	1611566	19	M	123	A		-1	4691.79864134	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1783894	1620244	1693290	19	M	27	A		-1	4691.88323077	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1723276	1616497	1628855	19	M	8	A		-1	4691.93787145	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1757826	1619572	1474354	19	M	194	A		-1	4691.9673849	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1648363	1524439	1401690	18	M	62	A		-1	4692.11665767	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1694782	1694354	1608773	19	M	98	A		-1	4692.41671662	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1778744	1623178	1681136	19	M	173	A		-1	4692.47441708	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1695862	1694354	1663792	19	M	73	A		-1	4692.56852542	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1703759	1620007	1613195	19	M	44	A		-1	4692.77221782	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1743645	1616970	1635406	19	M	21	A		-1	4692.81946903	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1784039	1620244	1581537	19	M	116	A		-1	4692.92279354	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1735739	1616795	1646002	19	M	87	A		-1	4692.9838765	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1650734	1524627	1563907	18	M	22	A		-1	4693.01167889	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1740232	1616970	1645080	19	M	27	A		-1	4693.45610465	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1774163	1620216	1663005	19	M	79	A		-1	4693.55033965	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1735214	1616795	1673121	19	M	50	A		-1	4694.175379	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1706618	1614804	1660668	19	M	99	A		-1	4694.83239617	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1628467	1523456	1553136	18	M	108	A		-1	4695.04770294	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1713652	1615595	1515293	19	M	29	A		-1	4695.39077871	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1724754	1616498	1667305	19	M	59	A		-1	4695.60902625	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1697862	1694354	1551661	19	M	84	A		-1	4695.69460105	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1772663	1620216	1521256	19	M	200	A		-1	4695.69561481	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1685736	1526905	1509585	18	M	145	A		-1	4695.71108383	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1708590	1614804	1693129	19	M	74	A		-1	4695.77541752	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1792080	1620498	1680053	19	M	150	A		-1	4696.476838	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1756524	1619572	1687049	19	M	6	A		-1	4696.5282189	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1728744	1616498	1648534	19	M	175	A		-1	4696.5722018	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1777283	1623178	1634812	19	M	151	A		-1	4696.67275296	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1702620	1620007	1524833	19	M	172	A		-1	4697.00865048	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1784518	1620274	1600435	19	M	177	A		-1	4697.49284381	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1761267	1619574	1613182	19	M	162	A		-1	4697.85177062	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1770346	1620216	1620401	19	M	83	A		-1	4697.92041297	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1696604	1694354	1691689	19	M	29	A		-1	4697.94759294	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1608019	1522905	1433913	18	M	186	A		-1	4697.95133672	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1692098	1526983	1523087	18	M	0	A		-1	4698.12535896	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1767041	1619791	1522970	19	M	112	A		-1	4698.16206831	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1780060	1620244	1680878	19	M	188	A		-1	4698.56810792	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1710256	1615595	1689834	19	M	74	A		-1	4698.67603499	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1700652	1620007	1687310	19	M	195	A		-1	4699.29521996	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1720151	1616497	1501360	19	M	172	A		-1	4699.52141781	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1700055	1620007	1674411	19	M	3	A		-1	4699.64787648	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1714640	1616137	1628834	19	M	70	A		-1	4699.86153784	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1757449	1619572	1497443	19	M	27	A		-1	4700.25708881	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1738278	1616795	1608258	19	M	26	A		-1	4700.49278871	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1642864	1524058	1461825	18	M	153	A		-1	4701.42351713	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1742627	1616970	1413195	19	M	44	A		-1	4701.54361347	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1696398	1694354	1622298	19	M	12	A		-1	4701.65049954	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1715271	1616137	1669546	19	M	43	A		-1	4701.74355017	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1752904	1618767	1642420	19	M	43	A		-1	4701.84871505	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1738592	1616795	1594923	19	M	117	A		-1	4701.85301522	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1703852	1620007	1654000	19	M	120	A		-1	4702.08319321	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1773206	1620216	1639873	19	M	99	A		-1	4702.52920618	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1731621	1616781	1415392	19	M	60	A		-1	4702.62944927	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1774223	1620216	1659623	19	M	95	A		-1	4702.6748677	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1763298	1619574	1209537	19	M	59	A		-1	4702.72468078	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1601091	1525631	1414012	18	M	38	A		-1	4702.8628603	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1760443	1619574	1559691	19	M	24	A		-1	4703.1352765	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1738319	1616795	1502340	19	M	83	A		-1	4703.24147068	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1737763	1616795	1660860	19	M	126	A		-1	4703.24649733	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1764879	1619791	1513971	19	M	39	A		-1	4703.58998951	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1791313	1620498	1645385	19	M	187	A		-1	4703.84857579	[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1737572	1616795	1507138	19	M	150	A		-1	4704.6432348	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1745719	1618252	1628585	19	M	108	A		-1	4704.75318937	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1675185	1529965	1546683	18	M	0	A		-1	4704.76886438	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1767752	1619791	1596478	19	M	4	A		-1	4705.21014886	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1749965	1618767	1685241	19	M	49	A		-1	4705.39178044	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1782671	1620244	1648653	19	M	129	A		-1	4705.45271551	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1694769	1694354	1636547	19	M	109	A		-1	4705.47368531	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1545993	1420013	1420663	17	M	126	A		-1	4705.5465455	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1785265	1620274	1660332	19	M	77	A		-1	4705.68363094	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1601172	1525631	1553130	18	M	146	A		-1	4705.72823028	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1748027	1618252	1691334	19	M	155	A		-1	4705.74539157	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1766622	1619791	1691114	19	M	69	A		-1	4705.89086458	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1778973	1623178	1619039	19	M	157	A		-1	4706.7926371	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
