animal	sire	dam	born	sex	herd	status	cause	died	TBV	recessives
	1332190	1236146	1245552	15	M	175	A		-1	3997.55704866	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1327749	1236142	1244073	15	M	55	A		-1	3997.61573344	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1438725	1314506	1236633	16	M	17	A		-1	3997.95872674	[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1454167	1314965	1286615	16	M	48	A		-1	3998.29643858	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1443000	1314525	1364815	16	M	16	A		-1	3998.4773568	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1408573	1314148	1312522	16	M	170	A		-1	3998.47946177	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1485848	1316777	1264591	16	M	13	A		-1	3998.83135375	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1438188	1314506	1294856	16	M	128	A		-1	3999.6181419	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1462559	1315036	1360680	16	M	70	A		-1	3999.76156861	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1422450	1314408	1271432	16	M	6	A		-1	3999.8708688	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1451238	1314965	1371207	16	M	124	A		-1	3999.93682247	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1475448	1320660	1364016	16	M	134	A		-1	4000.5360796	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1451976	1314965	1337657	16	M	93	A		-1	4000.56668174	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1348282	1236794	1241112	15	M	146	A		-1	4000.82313293	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1473018	1316170	1313028	16	M	164	A		-1	4000.85013412	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1403456	1315668	1366827	16	M	146	A		-1	4000.86743435	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1419525	1314370	1317373	16	M	110	A		-1	4000.92221949	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1434483	1314482	1316200	16	M	60	A		-1	4001.19345979	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1459795	1315036	1352356	16	M	75	A		-1	4001.41286934	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1422931	1314408	1355537	16	M	53	A		-1	4002.00172971	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1405139	1314148	1373736	16	M	139	A		-1	4002.06981769	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1296271	1294498	1206246	15	M	56	A		-1	4002.0893858	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1425895	1314447	1206696	16	M	192	A		-1	4002.09774027	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1445717	1314690	1349552	16	M	39	A		-1	4002.62035189	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1434369	1314482	1290118	16	M	134	A		-1	4002.69970117	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1490630	1316994	1251773	16	M	14	A		-1	4003.41856223	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1492649	1316994	1315887	16	M	58	A		-1	4003.83811066	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1464443	1315036	1333319	16	M	112	A		-1	4003.93954496	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1469234	1315167	1346413	16	M	86	A		-1	4004.01041299	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1430664	1314482	1389514	16	M	46	A		-1	4004.05869946	[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1399039	1394217	1310559	16	M	60	A		-1	4004.16869393	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1481787	1316553	1382974	16	M	48	A		-1	4004.17987374	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1437905	1314506	1381863	16	M	65	A		-1	4004.69601795	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1453759	1314965	1319710	16	M	38	A		-1	4004.78982578	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1405291	1314148	1306293	16	M	73	A		-1	4004.96565042	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1484535	1316553	1377737	16	M	138	A		-1	4005.45181284	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1493916	1316994	1370039	16	M	91	A		-1	4006.47229372	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1459211	1315005	1300249	16	M	160	A		-1	4006.74817927	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1409320	1314148	1358973	16	M	123	A		-1	4006.8323671	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1446958	1314690	1329239	16	M	83	A		-1	4006.84629293	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1481211	1316553	1358829	16	M	173	A		-1	4006.93708775	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1424043	1314408	1385909	16	M	91	A		-1	4007.0234001	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1486254	1316777	1198099	16	M	150	A		-1	4007.13875185	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1492858	1316994	1278109	16	M	169	A		-1	4007.21189227	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1411371	1314233	1254479	16	M	52	A		-1	4007.62798859	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1479119	1320660	1329446	16	M	147	A		-1	4007.86287168	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1403391	1315668	1332921	16	M	184	A		-1	4008.3854369	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1452525	1314965	1235882	16	M	64	A		-1	4008.45390719	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1442669	1314525	1295909	16	M	56	A		-1	4008.49851288	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1426795	1314447	1335511	16	M	45	A		-1	4008.92579769	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]
	1476167	1320660	1327750	16	M	184	A		-1	4008.96257435	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1431754	1314482	1331423	16	M	47	A		-1	4008.96350676	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1342616	1236730	1232235	15	M	28	A		-1	4008.96978031	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1425628	1314447	1336378	16	M	165	A		-1	4009.06464728	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1462685	1315036	1379983	16	M	177	A		-1	4009.41431753	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1358205	1237886	1184802	15	M	182	A		-1	4009.61145585	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
	1468345	1315167	1330306	16	M	28	A		-1	4009.80843149	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1424799	1314447	1363342	16	M	19	A		-1	4010.21411348	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1384151	1238732	1017450	15	M	32	A		-1	4010.37765153	[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]
	1469760	1315167	1378422	16	M	131	A		-1	4011.09405602	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1446867	1314690	1306778	16	M	66	A		-1	4011.20709301	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1422756	1314408	1251296	16	M	71	A		-1	4011.23490701	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1493384	1316994	1394098	16	M	119	A		-1	4011.32107604	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1487146	1316777	1123520	16	M	148	A		-1	4011.36203758	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1469220	1315167	1365520	16	M	94	A		-1	4011.70416836	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1311152	1235585	1206735	15	M	126	A		-1	4012.10866566	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
	1433043	1314482	1252447	16	M	87	A		-1	4012.25834666	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
